filename,category,people,job_title,media_personality
019.txt,entertainment,Joey Collins,Understudy,Other
019.txt,entertainment,Philip Rinaldi,Spokesman,Media Personality
019.txt,entertainment,David Leveaux,Director,TV/Film Personality
019.txt,entertainment,Jessica Lange,Actor,TV/Film Personality
219.txt,entertainment,Dick Clark,"US television host, producer",TV/Film Personality
225.txt,entertainment,Jackie Stallone,Celebrity,Other
225.txt,entertainment,Sylvester Stallone,Actor,TV/Film Personality
225.txt,entertainment,John McCririck,Racing Pundit,Other
225.txt,entertainment,Brigitte Nielsen,Actress,TV/Film Personality
225.txt,entertainment,Bez,Former Happy Mondays dancer,Other
225.txt,entertainment,Kenzie,Blazin' Squad singer,Musician
225.txt,entertainment,Germaine Greer,Feminist icon,Other
231.txt,entertainment,Huw Stephens,Radio DJ,Musician
231.txt,entertainment,Ras Kwame,Radio DJ,Musician
231.txt,entertainment,Rob Da Bank,Radio DJ,Musician
027.txt,entertainment,Tony Cowell,Writer and Judge,Other
027.txt,entertainment,Simon Cowell,TV Personality and Producer,TV/Film Personality
027.txt,entertainment,Paul Cavanagh,Writer and 2004 Lit Idol Winner,Other
033.txt,entertainment,Alfonso Cuaron,Director,TV/Film Personality
033.txt,entertainment,Daniel Radcliffe,Actor,TV/Film Personality
033.txt,entertainment,Emma Watson,Actor,TV/Film Personality
033.txt,entertainment,Gary Oldman,Actor,TV/Film Personality
033.txt,entertainment,Emma Thompson,Actor,TV/Film Personality
033.txt,entertainment,JK Rowling,Author,Other
190.txt,entertainment,Cyril Fletcher,Comedian and broadcaster,Media Personality
190.txt,entertainment,Esther Rantzen,TV host,TV/Film Personality
153.txt,entertainment,OutKast,US hip-hop duo,Other
153.txt,entertainment,Usher,R&B singer,Musician
153.txt,entertainment,Muse,UK rock band,Other
153.txt,entertainment,Andre 3000,Member of OutKast,Other
153.txt,entertainment,Big Boi,Member of OutKast,Other
153.txt,entertainment,Alicia Keys,Singer,Musician
153.txt,entertainment,Eminem,Rapper,Musician
153.txt,entertainment,Chester Bennington,Linkin Park singer,Musician
153.txt,entertainment,Matt Bellamy,Muse singer,Musician
153.txt,entertainment,Xzibit,Hip-hop artist,Musician
153.txt,entertainment,Gwen Stefani,No Doubt singer,Musician
153.txt,entertainment,Pharrell Williams,Singer,Musician
147.txt,entertainment,Beastie Boys,US rappers,Other
147.txt,entertainment,James Newton,"Flautist, composer, performer, university professor",Musician
386.txt,entertainment,Joss Whedon,"Creator of Buffy the Vampire Slayer, writer, director",TV/Film Personality
386.txt,entertainment,Linda Carter,Actress,TV/Film Personality
351.txt,entertainment,John Woodward,UK Film Council chief executive,TV/Film Personality
345.txt,entertainment,Britney Spears,Pop star,TV/Film Personality
350.txt,entertainment,Jamie Foxx,Actor,TV/Film Personality
350.txt,entertainment,Ray Charles,Blues singer,Musician
350.txt,entertainment,Michelle Gellar,Actress,TV/Film Personality
350.txt,entertainment,Jennifer Lopez,Actress,TV/Film Personality
350.txt,entertainment,Richard Gere,Actor,TV/Film Personality
350.txt,entertainment,Taylor Hackford,Director,TV/Film Personality
152.txt,entertainment,Elvis Presley,Musician,Musician
152.txt,entertainment,Thorne Nogar,Sound engineer,Other
152.txt,entertainment,Stephen Nogar,Son of Thorne Nogar,Other
191.txt,entertainment,Lenny Henry,Actor,TV/Film Personality
191.txt,entertainment,Sacha Baron Cohen,Actor,TV/Film Personality
191.txt,entertainment,Shane Richie,Actor,TV/Film Personality
032.txt,entertainment,Robert Redford,"Actor, Director, Founder of Sundance Film Festival",TV/Film Personality
026.txt,entertainment,Charles Saumarez Smith,National Gallery director,TV/Film Personality
026.txt,entertainment,Robin Broke,Alva director,TV/Film Personality
224.txt,entertainment,Colin Farrell,Actor,TV/Film Personality
224.txt,entertainment,Zach Braff,Actor,TV/Film Personality
280.txt,entertainment,Bill Conti,Musical Director of the Oscars,TV/Film Personality
257.txt,entertainment,Jimi Hendrix,Guitarist,Other
257.txt,entertainment,Ray Rae Marshall,James Marshall Hendrix Foundation member,Other
257.txt,entertainment,Al Hendrix,Father of Jimi Hendrix,Other
257.txt,entertainment,Janie Hendrix,Stepsister of Jimi Hendrix,Other
082.txt,entertainment,Leonardo DiCaprio,Actor,TV/Film Personality
082.txt,entertainment,Charles Evans Jr,Producer,TV/Film Personality
082.txt,entertainment,Michael Mann,Producer,TV/Film Personality
082.txt,entertainment,Graham King,Producer,TV/Film Personality
082.txt,entertainment,Sandy Climan,Producer,TV/Film Personality
082.txt,entertainment,Clint Eastwood,"Actor, Director",TV/Film Personality
041.txt,entertainment,Mel Gibson,Producer,TV/Film Personality
041.txt,entertainment,Bruce Davey,Icon Productions partner,Other
041.txt,entertainment,Frank Pierson,Academy president,Politician
069.txt,entertainment,Jamie Foxx,Actor,TV/Film Personality
069.txt,entertainment,Hilary Swank,Actor,TV/Film Personality
069.txt,entertainment,Cate Blanchett,Actor,TV/Film Personality
069.txt,entertainment,Morgan Freeman,Actor,TV/Film Personality
069.txt,entertainment,Clint Eastwood,"Actor, Director",TV/Film Personality
121.txt,entertainment,Belle & Sebastian,Scottish band,Other
121.txt,entertainment,Travis,Scottish band,Other
121.txt,entertainment,Idlewild,Scottish band,Other
121.txt,entertainment,Franz Ferdinand,Scottish band,Other
121.txt,entertainment,Eurythmics,Scottish band,Other
121.txt,entertainment,Mull Historical Society,Scottish band,Other
121.txt,entertainment,Snow Patrol,Scottish band,Other
121.txt,entertainment,Bay City Rollers,Scottish band,Other
121.txt,entertainment,The Jesus and Mary Chain,Scottish band,Other
121.txt,entertainment,Mark Robertson,The List's music editor,TV/Film Personality
121.txt,entertainment,Vic Galloway,BBC Radio Scotland presenter,TV/Film Personality
337.txt,entertainment,Leonardo DiCaprio,Actor,TV/Film Personality
337.txt,entertainment,Martin Scorsese,Director,TV/Film Personality
337.txt,entertainment,Jane Russell,Actress,TV/Film Personality
322.txt,entertainment,Pixies,Musicians,Other
322.txt,entertainment,Foo Fighters,Musicians,Other
322.txt,entertainment,Iron Maiden,Musicians,Other
322.txt,entertainment,The Killers,Musicians,Other
322.txt,entertainment,Razorlight,Musicians,Other
322.txt,entertainment,Queens of the Stone Age,Musicians,Other
322.txt,entertainment,The Charlatans,Musicians,Other
322.txt,entertainment,Marilyn Manson,Musician,Musician
322.txt,entertainment,Kings of Leon,Musicians,Other
322.txt,entertainment,Pete Doherty,Musician,Musician
322.txt,entertainment,Kasabian,Musicians,Other
322.txt,entertainment,Black Rebel Motorcycle Club,Musicians,Other
322.txt,entertainment,Bloc Party,Musicians,Other
322.txt,entertainment,Bruce Dickinson,Musician,Musician
120.txt,entertainment,Bob Marley,Reggae star,TV/Film Personality
120.txt,entertainment,Rob Partridge,Marley's former head of press at Island Records,Other
134.txt,entertainment,Brian 'Head' Welch,Guitarist with US rock band Korn,Other
054.txt,entertainment,Anurag Kashyap,Director,TV/Film Personality
054.txt,entertainment,S Hussain Zaidi,Journalist,Media Personality
054.txt,entertainment,Mihir Desai,Lawyer,Other
054.txt,entertainment,Majeed Memon,Lawyer,Other
256.txt,entertainment,Joss Stone,soul singer,Musician
256.txt,entertainment,Dizzee Rascal,musician,Musician
256.txt,entertainment,Jamelia,musician,Musician
256.txt,entertainment,Lemar,musician,Musician
256.txt,entertainment,The Streets,musician,Musician
242.txt,entertainment,Elvis Presley,Rock legend,Other
242.txt,entertainment,Mario Kombou,Elvis Presley impersonator,Other
295.txt,entertainment,Dame Julie Andrews,Actress,TV/Film Personality
295.txt,entertainment,Laura Michelle Kelly,Actress,TV/Film Personality
295.txt,entertainment,Sir Cameron Mackintosh,Theatre Impresario,TV/Film Personality
295.txt,entertainment,Richard Eyre,Director,TV/Film Personality
295.txt,entertainment,Matthew Bourne,Choreographer,Other
281.txt,entertainment,Nelly,Rapper,Musician
281.txt,entertainment,Reverend Adrian Rodgers,Minister,Politician
281.txt,entertainment,Tim Dean,Director of Arkansas State University venue,Other
254.txt,entertainment,Jamelia,"R&B star, singer, model",Musician
240.txt,entertainment,Elvis Presley,Musician,Musician
240.txt,entertainment,Sir Cliff Richard,Musician,Musician
240.txt,entertainment,Russell Watson,Musician,Musician
240.txt,entertainment,Boy George,Musician,Musician
240.txt,entertainment,Bill Wyman,Musician,Musician
240.txt,entertainment,"Members of the Bee Gees, the Beach Boys, America, and the Eagles",Musicians,Other
268.txt,entertainment,Ozzy Osbourne,Musician,Musician
268.txt,entertainment,Ashley Bird,Kerrang! editor,Media Personality
095.txt,entertainment,Leonardo DiCaprio,Actor,TV/Film Personality
095.txt,entertainment,Clint Eastwood,Director,TV/Film Personality
095.txt,entertainment,Hilary Swank,Actress,TV/Film Personality
095.txt,entertainment,Jamie Foxx,Actor,TV/Film Personality
095.txt,entertainment,Clive Owen,Actor,TV/Film Personality
095.txt,entertainment,Natalie Portman,Actress,TV/Film Personality
095.txt,entertainment,Annette Bening,Actress,TV/Film Personality
095.txt,entertainment,Mick Jagger,Musician,Musician
095.txt,entertainment,Dave Stewart,Musician,Musician
095.txt,entertainment,Ian McShane,Actor,TV/Film Personality
095.txt,entertainment,Kate Winslet,Actress,TV/Film Personality
095.txt,entertainment,Imelda Staunton,Actress,TV/Film Personality
095.txt,entertainment,Teri Hatcher,Actress,TV/Film Personality
095.txt,entertainment,Jason Bateman,Actor,TV/Film Personality
095.txt,entertainment,Robin Williams,Actor,TV/Film Personality
081.txt,entertainment,Leonardo DiCaprio,Best actor nominee,TV/Film Personality
081.txt,entertainment,Cate Blanchett,Co-star,TV/Film Personality
081.txt,entertainment,Natalie Portman,Hopeful,Other
081.txt,entertainment,Kate Winslet,Hopeful,Other
081.txt,entertainment,Gwyneth Paltrow,Former Academy Award winner,Other
081.txt,entertainment,Dustin Hoffman,Former Academy Award winner,Other
081.txt,entertainment,Halle Berry,Former Academy Award winner,Other
042.txt,entertainment,Im Kwon-Taek,South Korean film director,TV/Film Personality
042.txt,entertainment,Mark Dornford-May,British director,TV/Film Personality
042.txt,entertainment,Charles Hazlewood,Music director,TV/Film Personality
122.txt,entertainment,Fatboy Slim,DJ,Musician
122.txt,entertainment,Norman Cook,DJ,Musician
122.txt,entertainment,Zoe Ball,Radio One presenter,TV/Film Personality
122.txt,entertainment,Dan Peppe,DJ,Musician
122.txt,entertainment,Paul McCartney,Musician,Musician
320.txt,entertainment,Saul Israel Holiff,Former manager of Johnny Cash and concert promoter,Other
320.txt,entertainment,Johnny Cash,Singer,Musician
320.txt,entertainment,Tommy Hunter,Musician,Musician
320.txt,entertainment,Statler Brothers,Musicians,Other
308.txt,entertainment,Audrey Tautou,French actress,TV/Film Personality
308.txt,entertainment,Ron Howard,Director,TV/Film Personality
308.txt,entertainment,Tom Hanks,Actor,TV/Film Personality
308.txt,entertainment,Jean-Pierre Jeunet,Director,TV/Film Personality
308.txt,entertainment,Kate Beckinsale,UK actress,TV/Film Personality
308.txt,entertainment,Vanessa Paradis,Actress,TV/Film Personality
308.txt,entertainment,Juliette Binoche,Actress,TV/Film Personality
309.txt,entertainment,Javier Bardem,Actor,TV/Film Personality
309.txt,entertainment,Annette Bening,Actress,TV/Film Personality
309.txt,entertainment,Ana Geislerova,Actress,TV/Film Personality
309.txt,entertainment,Joel Schumacher,Director,TV/Film Personality
309.txt,entertainment,Wong Kar-Wai,Director,TV/Film Personality
309.txt,entertainment,Christophe Barratie,Writer,Other
309.txt,entertainment,Park Chan-Chook,Writer,Other
335.txt,entertainment,Robert De Niro,Film star,TV/Film Personality
335.txt,entertainment,Clint Eastwood,Film director,TV/Film Personality
321.txt,entertainment,Keane,Musician,Musician
321.txt,entertainment,Katie Melua,Musician,Musician
321.txt,entertainment,Scissor Sisters,Musician,Musician
321.txt,entertainment,Peter Jameson,BPI Chairman,Other
321.txt,entertainment,Usher,Musician,Musician
321.txt,entertainment,John Kennedy,IFPI Chief Executive,Other
137.txt,entertainment,Michael Eavis,Festival organiser,Other
137.txt,entertainment,Emily Eavis,Festival organiser,Other
123.txt,entertainment,Brian McFadden,former Westlife singer,Musician
123.txt,entertainment,Richard Fogarty,head of Christian Brothers' school St Fintian's,Other
043.txt,entertainment,Spike Lee,Director,TV/Film Personality
043.txt,entertainment,Burt Reynolds,Actor,TV/Film Personality
043.txt,entertainment,Alan Alda,Actor,TV/Film Personality
043.txt,entertainment,Ruby Dee,Actress,TV/Film Personality
043.txt,entertainment,Bill Clinton,Former US President,Politician
043.txt,entertainment,Harry Belafonte,Singer,Musician
043.txt,entertainment,Attallah Shabazz,Activist,Other
043.txt,entertainment,Sidney Poitier,Actor,TV/Film Personality
080.txt,entertainment,Janet Jackson,Singer,Musician
080.txt,entertainment,Justin Timberlake,Singer,Musician
269.txt,entertainment,George Michael,Singer,Musician
241.txt,entertainment,Youssou N'Dour,Senegalese musician,Musician
241.txt,entertainment,Chango Spasiuk,Argentine musician,Musician
241.txt,entertainment,Eliza Carthy,Host,Media Personality
241.txt,entertainment,Benjamin Zephaniah,Host,Media Personality
241.txt,entertainment,Tinariwen,Malian desert blues band,Other
241.txt,entertainment,Bebo Valdes,Cuban pianist,Other
241.txt,entertainment,Diego El Cigala,Flamenco singer,Musician
241.txt,entertainment,Anita Sulimanovic,Sculpture designer,Other
255.txt,entertainment,Tom Meighan,Singer,Musician
255.txt,entertainment,Sergio Pizzorno,Songwriter/Guitarist,Other
255.txt,entertainment,Chris Edwards,Bassist,Other
255.txt,entertainment,Christopher Karloff,Guitarist/Keyboard player,Other
255.txt,entertainment,Linda Kasabian,Inspiration for band name,Other
282.txt,entertainment,50 Cent,US rap star,TV/Film Personality
282.txt,entertainment,The Game,Protege,Other
296.txt,entertainment,Gary Lightbody,Lead singer of Snow Patrol,Musician
296.txt,entertainment,Mark McClelland,Co-founder and former bassist of Snow Patrol,Other
292.txt,entertainment,Stephen Daldry,Director,TV/Film Personality
292.txt,entertainment,James Lomas,Actor,TV/Film Personality
292.txt,entertainment,George Maguire,Actor,TV/Film Personality
292.txt,entertainment,Liam Mower,Actor,TV/Film Personality
292.txt,entertainment,Tim Healy,Actor,TV/Film Personality
292.txt,entertainment,Haydn Gwnne,Actor,TV/Film Personality
292.txt,entertainment,Sir Elton John,Music Composer,Musician
292.txt,entertainment,Julie Walters,Actor,TV/Film Personality
279.txt,entertainment,C-Murder,Rapper,Musician
279.txt,entertainment,Harry Lee,Jefferson Parish Sheriff,Other
279.txt,entertainment,Ron Rakosky,Lawyer,Other
279.txt,entertainment,Beverly Siemssen,President of Victims and Citizens Against Crime,Politician
251.txt,entertainment,Joss Stone,Devon singer,Musician
251.txt,entertainment,Muse,Rock band,Other
245.txt,entertainment,Tony Wilson,Music Mogul,TV/Film Personality
245.txt,entertainment,Ian Curtis,Singer,Musician
245.txt,entertainment,Joy Division,Band,Other
245.txt,entertainment,New Order,Band,Other
245.txt,entertainment,Happy Mondays,Band,Other
245.txt,entertainment,Raw T,Rap Act,Other
245.txt,entertainment,Franz Ferdinand,Band,Other
245.txt,entertainment,The White Stripes,Band,Other
245.txt,entertainment,Michael Winterbottom,Filmmaker,Other
245.txt,entertainment,Steve Coogan,Actor,TV/Film Personality
084.txt,entertainment,Leonardo DiCaprio,Actor,TV/Film Personality
084.txt,entertainment,Jamie Foxx,Actor,TV/Film Personality
084.txt,entertainment,Hilary Swank,Actress,TV/Film Personality
084.txt,entertainment,Kate Winslet,Actress,TV/Film Personality
084.txt,entertainment,Imelda Staunton,Actress,TV/Film Personality
084.txt,entertainment,Sophie Okonedo,Actress,TV/Film Personality
084.txt,entertainment,Martin Scorsese,Director,TV/Film Personality
047.txt,entertainment,Don Cheadle,Actor,TV/Film Personality
047.txt,entertainment,Sophie Okonedo,Actress,TV/Film Personality
047.txt,entertainment,Paul Rusesabagina,Hotel Manager,Other
133.txt,entertainment,Sir Paul McCartney,Musician,Musician
133.txt,entertainment,Janet Jackson,Musician,Musician
133.txt,entertainment,Fergie,Musician,Musician
133.txt,entertainment,Michael Jackson,Musician,Musician
133.txt,entertainment,Aerosmith,Musicians,Other
